outputtimes,outputvec
Friday 20-Mar-2020 02:00:00,1.39821314541096
Friday 20-Mar-2020 03:00:00,1.56076904121013
Friday 20-Mar-2020 04:00:00,0.838649708360608
Friday 20-Mar-2020 05:00:00,0.545129953925361
Friday 20-Mar-2020 06:00:00,0.509411425078001
Friday 20-Mar-2020 07:00:00,0.835663409114778
Friday 20-Mar-2020 08:00:00,0.677249338624016
Friday 20-Mar-2020 09:00:00,1.23713378419636
Friday 20-Mar-2020 10:00:00,2.1632537222126
Friday 20-Mar-2020 11:00:00,2.22099827405006
Friday 20-Mar-2020 12:00:00,2.5028983199483
Friday 20-Mar-2020 13:00:00,2.57270933712562
Friday 20-Mar-2020 14:00:00,5.40952863011187
Friday 20-Mar-2020 15:00:00,6.92404024636869
Friday 20-Mar-2020 16:00:00,5.7768359275068
Friday 20-Mar-2020 17:00:00,5.22449359587447
Friday 20-Mar-2020 18:00:00,4.30106575939809
Friday 20-Mar-2020 19:00:00,3.58728923670738
Friday 20-Mar-2020 20:00:00,3.14949731438738
Friday 20-Mar-2020 21:00:00,2.96476530830576
Friday 20-Mar-2020 22:00:00,2.55065351103072
Friday 20-Mar-2020 23:00:00,2.39015341209165
Saturday 21-Mar-2020 00:00:00,2.63011406596748
Saturday 21-Mar-2020 01:00:00,2.79126614042206
Saturday 21-Mar-2020 02:00:00,4.01939050105859
Saturday 21-Mar-2020 03:00:00,3.30242335263061
Saturday 21-Mar-2020 04:00:00,3.05657760684506
Saturday 21-Mar-2020 05:00:00,2.76049512467118
Saturday 21-Mar-2020 06:00:00,3.38730472991925
Saturday 21-Mar-2020 07:00:00,3.47227111076694
Saturday 21-Mar-2020 08:00:00,4.01299970927817
Saturday 21-Mar-2020 09:00:00,2.89493811102529
Saturday 21-Mar-2020 10:00:00,2.860303014251
Saturday 21-Mar-2020 11:00:00,3.00696413901685
Saturday 21-Mar-2020 12:00:00,3.06156278176141
Saturday 21-Mar-2020 13:00:00,2.24012648452418
Saturday 21-Mar-2020 14:00:00,1.76927480435724
Saturday 21-Mar-2020 15:00:00,1.61358813414907
Saturday 21-Mar-2020 16:00:00,1.74437190224256
Saturday 21-Mar-2020 17:00:00,1.81929473514693
Saturday 21-Mar-2020 18:00:00,1.55574205231244
